"Transaction ID",Date,Year,"Customer ID","Customer Name",Gender,Age,"age group",Product,"Product Name",Category,Quantity,"Unit Price",avg_unit_price,"Total Sale","Payment Method",Location,"Sales Rep ID","Sales Rep","Discount Applied","Return Status"
TXN02972,2022-01-15,2022,CUST02972,"Tola Nnamdi",Male,31,Adult,"Power Bank",Electronics,Electronics,10,207,0.040,2074,"Debit Card",Kano,SP017,"Olufunke Segun",None,Returned
TXN02973,2023-03-16,2023,CUST02973,"Nike Amina",Female,23,"Young Adult","Phone Case",Accessories,Accessories,8,147,0.030,1176,"Debit Card",Jos,SP095,"Nkemdilim Sola",$36,Returned
TXN02974,2022-11-11,2022,CUST02974,"Shola Adaeze",Male,51,Old,"Bluetooth Speaker",Electronics,Electronics,7,121,0.020,847,"Credit Card","Port Harcourt",SP087,"Ogechi Amaka",$29,"Not Returned"
TXN02975,2023-04-29,2023,CUST02975,"Kehinde Chioma",Male,21,"Young Adult","Laptop Stand",Accessories,Accessories,3,216,0.040,649,POS,Jos,SP059,"Chisom Chukwudi",None,"Not Returned"
TXN02976,2024-11-04,2024,CUST02976,"Ifechukwu Adesola",Male,60,Old,Charger,Accessories,Accessories,13,168,0.030,2184,"Credit Card",Owerri,SP042,"Chinonso Kelechi",6%,"Not Returned"
TXN02977,2022-07-16,2022,CUST02977,"Chinwe Ezinne",Female,54,Old,Monitor,Electronics,Electronics,8,156,0.030,1250,"Debit Card",Kano,SP023,"Yemi Chinonso",13%,Returned
TXN02978,2022-11-23,2022,CUST02978,"Ronke Shola",Male,26,"Young Adult","Laptop Stand",Accessories,Accessories,1,285,0.060,285,"Bank Transfer",Owerri,SP026,"David Chioma",20%,"Not Returned"
TXN02979,2022-09-25,2022,CUST02979,"Adebayo Zainab",Male,58,Old,"Phone Case",Accessories,Accessories,5,198,0.040,994,Cash,Lagos,SP015,"Ngozi Ugo",5%,"Not Returned"
TXN02980,2022-02-01,2022,CUST02980,"Chinonso Tobi",Male,48,"Middle Age","Laptop Stand",Accessories,Accessories,4,42,0.010,171,Cash,Ibadan,SP068,"Chizor Dayo",None,"Not Returned"
TXN02981,2024-08-03,2024,CUST02981,"Chijioke Nnamdi",Female,19,"Young Adult","USB Hub",Accessories,Accessories,1,146,0.030,146,Cash,Jos,SP024,"Yemi Chidera",12%,Returned
TXN02982,2022-07-13,2022,CUST02982,"Pius Zainab",Female,49,"Middle Age","Flash Drive",Accessories,Accessories,10,211,0.040,2114,"Credit Card",Abuja,SP069,"Segun Jibola",$4,Returned
TXN02983,2024-09-12,2024,CUST02983,"Adebayo Efe",Female,22,"Young Adult","USB Hub",Accessories,Accessories,6,77,0.020,462,"Bank Transfer",Lagos,SP032,"Benita Nnamdi",19%,Returned
TXN02984,2022-03-20,2022,CUST02984,"Olivia Emeka",Male,35,Adult,"Power Bank",Electronics,Electronics,6,243,0.050,1459,"Debit Card",Abuja,SP097,"Chinonso Emeka",$21,"Not Returned"
TXN02985,2022-01-27,2022,CUST02985,"Fathia Hassan",Female,21,"Young Adult","Bluetooth Speaker",Electronics,Electronics,9,160,0.030,1444,Cash,Owerri,SP097,"Chukwuemeka Obinna",$24,"Not Returned"
TXN02986,2023-06-29,2023,CUST02986,"Chinonso Kelechi",Female,28,"Young Adult",Monitor,Electronics,Electronics,7,61,0.010,431,POS,Lagos,SP027,"Zainab Benita",16%,"Not Returned"
TXN02987,2023-07-21,2023,CUST02987,"Chinedu Nnamdi",Female,49,"Middle Age","Flash Drive",Accessories,Accessories,13,137,0.030,1789,POS,Abuja,SP078,"Ada Chinonso",$31,"Not Returned"
TXN02988,2022-09-17,2022,CUST02988,"Ayo Tosin",Female,30,Adult,"Phone Case",Accessories,Accessories,2,12,0.000,25,POS,Owerri,SP050,"Ezinne Onyinye",None,"Not Returned"
TXN02989,2023-08-30,2023,CUST02989,"Shola Temitayo",Male,25,"Young Adult",Charger,Accessories,Accessories,14,13,0.000,187,Cash,Ibadan,SP072,"Tope Bola",None,Returned
TXN02990,2022-12-24,2022,CUST02990,"Tobi Obinna",Female,19,"Young Adult","Wireless Mouse",Electronics,Electronics,9,275,0.060,2482,"Bank Transfer",Kano,SP025,"Segun Bola",$43,"Not Returned"
TXN02991,2022-05-17,2022,CUST02991,"Oyinade Adaeze",Female,25,"Young Adult",Monitor,Electronics,Electronics,10,299,0.060,2991,"Debit Card",Owerri,SP096,"Vivian Ifeyinwa",6%,Returned
TXN02992,2021-11-23,2021,CUST02992,"Chukwudi Olamide",Male,28,"Young Adult","Phone Case",Accessories,Accessories,8,45,0.010,363,"Debit Card",Kano,SP091,"Favour Precious",None,Returned
TXN02993,2023-10-17,2023,CUST02993,"Chika Vivian",Male,48,"Middle Age",Monitor,Electronics,Electronics,14,144,0.030,2027,PayPal,Jos,SP039,"Nnenna Simeon",15%,"Not Returned"
TXN02994,2021-12-17,2021,CUST02994,"Oluwatobi Peace",Male,29,"Young Adult",Monitor,Electronics,Electronics,14,191,0.040,2677,POS,Kano,SP094,"Kehinde Amina",12%,"Not Returned"
TXN02995,2023-07-13,2023,CUST02995,"Oluwatobi Uzochi",Male,37,Adult,"Bluetooth Speaker",Electronics,Electronics,7,20,0.000,146,"Bank Transfer",Lagos,SP073,"Shola Micheal",18%,"Not Returned"
TXN02996,2021-12-09,2021,CUST02996,"Fathia Amina",Male,40,"Middle Age","Wireless Mouse",Electronics,Electronics,15,187,0.040,2818,PayPal,Abuja,SP027,"Ugochukwu Temitayo",$7,Returned
TXN02997,2022-05-06,2022,CUST02997,"Nnamdi Obi",Female,21,"Young Adult","Power Bank",Electronics,Electronics,3,61,0.010,185,"Credit Card",Kano,SP004,"Amaka Elijah",$1,Returned
TXN02998,2022-07-08,2022,CUST02998,"Chinonso Amina",Male,22,"Young Adult","Bluetooth Speaker",Electronics,Electronics,6,16,0.000,100,POS,"Port Harcourt",SP038,"Bola Nkemdilim",None,Returned
TXN02999,2023-08-22,2023,CUST02999,"Oluwatobi Ada",Female,50,Old,Charger,Accessories,Accessories,12,196,0.040,2361,"Credit Card",Abuja,SP004,"Seyi Tola",None,Returned
TXN03000,2023-08-02,2023,CUST03000,"Adaeze Chidera",Female,35,Adult,Monitor,Electronics,Electronics,6,50,0.010,302,PayPal,Kano,SP086,"Olamide Emeka",$27,"Not Returned"
TXN03001,2022-05-18,2022,CUST03001,"Ifeyinwa Nnenna",Female,48,"Middle Age","USB Hub",Accessories,Accessories,7,223,0.040,1565,POS,Enugu,SP068,"Dayo Tunde",None,"Not Returned"
TXN03002,2022-01-30,2022,CUST03002,"Olu Amaka",Male,26,"Young Adult","Phone Case",Accessories,Accessories,11,150,0.030,1654,POS,Abuja,SP085,"Segun Olu",7%,"Not Returned"
TXN03003,2022-04-03,2022,CUST03003,"Oluwatobi Dayo",Male,26,"Young Adult",Charger,Accessories,Accessories,13,8,0.000,110,Cash,Kano,SP072,"Ugochukwu David",None,Returned
TXN03004,2023-08-20,2023,CUST03004,"Adebayo Tope",Female,51,Old,"Flash Drive",Accessories,Accessories,14,77,0.020,1088,"Bank Transfer",Ibadan,SP061,"Zainab Ronke",$35,"Not Returned"
TXN03005,2022-03-31,2022,CUST03005,"Tunde Uche",Female,49,"Middle Age","Wireless Mouse",Electronics,Electronics,3,281,0.060,844,"Credit Card",Lagos,SP075,"Adebayo Temitope",9%,"Not Returned"
TXN03006,2024-08-22,2024,CUST03006,"Obinna Chinwe",Male,35,Adult,"Laptop Stand",Accessories,Accessories,6,291,0.060,1748,"Debit Card",Lagos,SP016,"Damilola Obinna",$29,"Not Returned"
TXN03007,2022-12-13,2022,CUST03007,"Amaka Ogechi",Female,37,Adult,Keyboard,Electronics,Electronics,1,196,0.040,196,POS,"Port Harcourt",SP050,"Ifeyinwa Bola",None,Returned
TXN03008,2023-12-21,2023,CUST03008,"Femi Efe",Male,34,Adult,"Laptop Stand",Accessories,Accessories,2,35,0.010,70,PayPal,Lagos,SP074,"Simeon Fathia",None,Returned
TXN03009,2023-10-13,2023,CUST03009,"Damilola Ugochukwu",Female,37,Adult,Monitor,Electronics,Electronics,3,126,0.030,378,POS,Abuja,SP041,"Uche Patience",None,Returned
TXN03010,2024-09-05,2024,CUST03010,"Precious Nneka",Female,54,Old,"Power Bank",Electronics,Electronics,5,189,0.040,948,"Debit Card",Enugu,SP084,"Ifeyinwa Olamide",None,"Not Returned"
TXN03011,2024-06-04,2024,CUST03011,"Jibola Jibola",Male,40,"Middle Age","Bluetooth Speaker",Electronics,Electronics,7,183,0.040,1282,Cash,Abuja,SP098,"Kola Chinwe",None,"Not Returned"
TXN03012,2023-08-27,2023,CUST03012,"Efe Chinwe",Female,18,"Young Adult",Keyboard,Electronics,Electronics,2,182,0.040,364,"Bank Transfer",Abuja,SP041,"Femi Ifeyinwa",None,"Not Returned"
TXN03013,2024-01-02,2024,CUST03013,"Kehinde Tosin",Male,41,"Middle Age",Keyboard,Electronics,Electronics,9,261,0.050,2351,PayPal,Enugu,SP029,"Amaka Chinonso",$33,Returned
TXN03014,2024-01-28,2024,CUST03014,"Simeon Ifeyinwa",Male,41,"Middle Age","Flash Drive",Accessories,Accessories,12,191,0.040,2302,"Debit Card",Enugu,SP083,"Opeyemi Chinonso",$11,Returned
TXN03015,2022-06-11,2022,CUST03015,"Chike Hassan",Female,46,"Middle Age","USB Hub",Accessories,Accessories,13,77,0.020,1012,"Credit Card",Jos,SP038,"Amaka Chisom",None,Returned
TXN03016,2023-02-12,2023,CUST03016,"Segun Nnamdi",Male,44,"Middle Age",Charger,Accessories,Accessories,9,141,0.030,1276,"Credit Card",Lagos,SP017,"Pius Chinonso",$43,Returned
TXN03017,2024-01-10,2024,CUST03017,"Zainab Blessing",Male,35,Adult,"Phone Case",Accessories,Accessories,3,85,0.020,257,"Credit Card",Enugu,SP054,"Obinna Peace",$3,"Not Returned"
TXN03018,2022-08-13,2022,CUST03018,"Damilola Nneka",Female,52,Old,"Wireless Mouse",Electronics,Electronics,14,184,0.040,2583,"Debit Card",Ibadan,SP098,"Chika Adaeze",11%,Returned
TXN03019,2023-10-09,2023,CUST03019,"Olu Chijioke",Male,48,"Middle Age","Flash Drive",Accessories,Accessories,8,165,0.030,1323,PayPal,Owerri,SP072,"Ugochukwu Chioma",$30,Returned
TXN03020,2022-03-15,2022,CUST03020,"Pius Seyi",Male,48,"Middle Age","Power Bank",Electronics,Electronics,11,37,0.010,410,"Debit Card",Lagos,SP061,"Olamide Ogechi",None,"Not Returned"
TXN03021,2023-06-09,2023,CUST03021,"Benita Olufunke",Female,52,Old,"Flash Drive",Accessories,Accessories,2,272,0.050,545,"Debit Card",Jos,SP053,"Favour Jibola",12%,Returned
TXN03022,2022-12-02,2022,CUST03022,"Chinonso Ezinne",Female,27,"Young Adult",Keyboard,Electronics,Electronics,14,297,0.060,4162,PayPal,Lagos,SP033,"Nnenna Patience",$9,"Not Returned"
TXN03023,2022-04-18,2022,CUST03023,"Adaobi Pius",Male,37,Adult,Keyboard,Electronics,Electronics,4,286,0.060,1147,PayPal,Lagos,SP100,"Chinedu Olu",8%,"Not Returned"
TXN03024,2023-05-08,2023,CUST03024,"Temitayo Favour",Male,26,"Young Adult","Power Bank",Electronics,Electronics,11,258,0.050,2848,Cash,Kano,SP003,"Olivia Chukwuemeka",$26,Returned
TXN03025,2023-11-25,2023,CUST03025,"Tobi Kehinde",Female,22,"Young Adult",Keyboard,Electronics,Electronics,11,75,0.020,831,PayPal,"Port Harcourt",SP056,"Olamide Obi",14%,"Not Returned"
TXN03026,2024-01-13,2024,CUST03026,"Juliet Favour",Female,57,Old,"Power Bank",Electronics,Electronics,7,129,0.030,904,PayPal,Abuja,SP016,"Amaka Ogechi",$33,"Not Returned"
TXN03027,2022-07-14,2022,CUST03027,"Kelechi Seyi",Female,39,Adult,"Wireless Mouse",Electronics,Electronics,2,156,0.030,312,"Debit Card",Jos,SP038,"Ifeyinwa Ezinne",None,Returned
TXN03028,2023-10-22,2023,CUST03028,"Nkechi Amarachi",Female,27,"Young Adult","Bluetooth Speaker",Electronics,Electronics,8,277,0.060,2220,POS,"Port Harcourt",SP006,"Chukwudi Emeka",14%,Returned
TXN03029,2023-07-28,2023,CUST03029,"Ngozi Ezinne",Female,25,"Young Adult",Keyboard,Electronics,Electronics,14,77,0.020,1086,PayPal,Abuja,SP016,"Bola Ugochukwu",None,"Not Returned"
TXN03030,2023-12-27,2023,CUST03030,"Patience Oyinade",Female,33,Adult,"Flash Drive",Accessories,Accessories,10,203,0.040,2034,PayPal,Jos,SP022,"Nkem Olufunke",None,"Not Returned"
TXN03031,2023-06-18,2023,CUST03031,"Nwafor Chinwe",Female,44,"Middle Age",Keyboard,Electronics,Electronics,13,256,0.050,3339,"Bank Transfer",Abuja,SP024,"Temitope Chike",$27,Returned
TXN03032,2023-06-09,2023,CUST03032,"Tola Precious",Female,20,"Young Adult","Laptop Stand",Accessories,Accessories,6,206,0.040,1238,Cash,"Port Harcourt",SP019,"Uzochi Nnamdi",$14,"Not Returned"
TXN03033,2023-04-06,2023,CUST03033,"Aisha Damilola",Male,36,Adult,"USB Hub",Accessories,Accessories,15,13,0.000,209,Cash,Lagos,SP004,"Nkechi Chika",14%,"Not Returned"
TXN03034,2022-07-16,2022,CUST03034,"Ngozi Ifechukwu",Female,48,"Middle Age","Flash Drive",Accessories,Accessories,7,194,0.040,1363,Cash,Owerri,SP021,"Opeyemi Chukwuemeka",8%,Returned
TXN03035,2022-02-19,2022,CUST03035,"Opeyemi Temitayo",Male,51,Old,"Flash Drive",Accessories,Accessories,15,213,0.040,3197,"Credit Card",Jos,SP077,"Bola Olufunke",$30,Returned
TXN03036,2022-05-18,2022,CUST03036,"Patience Nwafor",Female,43,"Middle Age",Monitor,Electronics,Electronics,2,147,0.030,294,POS,Owerri,SP089,"Pius Aisha",None,"Not Returned"
TXN03037,2024-01-27,2024,CUST03037,"Adaobi Emmanuela",Male,22,"Young Adult","Laptop Stand",Accessories,Accessories,6,225,0.050,1351,"Credit Card","Port Harcourt",SP065,"Ayo Ugo",$10,"Not Returned"
TXN03038,2023-03-05,2023,CUST03038,"Kola Olivia",Male,36,Adult,"Flash Drive",Accessories,Accessories,5,39,0.010,199,"Debit Card",Enugu,SP077,"Amaka Nike",5%,Returned
TXN03039,2024-04-01,2024,CUST03039,"Temitayo Fathia",Male,20,"Young Adult","Laptop Stand",Accessories,Accessories,4,218,0.040,874,POS,Lagos,SP011,"Uche Adesola",6%,Returned
TXN03040,2022-06-02,2022,CUST03040,"Femi Tosin",Female,24,"Young Adult","Flash Drive",Accessories,Accessories,14,221,0.040,3096,"Debit Card",Ibadan,SP067,"Amina Anita",None,Returned
TXN03041,2024-01-28,2024,CUST03041,"Elijah Adesola",Female,40,"Middle Age","Phone Case",Accessories,Accessories,14,112,0.020,1571,PayPal,Ibadan,SP096,"Peace Anita",None,Returned
TXN03042,2022-12-01,2022,CUST03042,"Ifeoma Vivian",Male,58,Old,Charger,Accessories,Accessories,13,277,0.060,3603,Cash,"Port Harcourt",SP017,"Amina Chinwe",None,"Not Returned"
TXN03043,2023-11-20,2023,CUST03043,"Damilola Opeyemi",Female,41,"Middle Age","USB Hub",Accessories,Accessories,15,279,0.060,4190,"Credit Card",Ibadan,SP016,"Chioma Opeyemi",8%,Returned
TXN03044,2023-03-04,2023,CUST03044,"Daniel Chizor",Male,38,Adult,Monitor,Electronics,Electronics,7,53,0.010,377,"Bank Transfer",Lagos,SP094,"Yemi Ifeoma",None,"Not Returned"
TXN03045,2024-09-18,2024,CUST03045,"Amaka David",Male,34,Adult,"Laptop Stand",Accessories,Accessories,2,281,0.060,563,Cash,Abuja,SP053,"Chukwuemeka Emeka",$49,Returned
TXN03046,2022-10-19,2022,CUST03046,"Onyinye Nneka",Female,59,Old,"Bluetooth Speaker",Electronics,Electronics,9,135,0.030,1218,"Debit Card",Lagos,SP017,"Chizor Chijioke",$12,Returned
TXN03047,2022-09-05,2022,CUST03047,"Kehinde Chukwuemeka",Female,50,Old,"USB Hub",Accessories,Accessories,9,221,0.040,1995,"Debit Card",Enugu,SP027,"Chizor Adaobi",None,"Not Returned"
TXN03048,2023-04-03,2023,CUST03048,"Ayo Oyinade",Male,38,Adult,Keyboard,Electronics,Electronics,1,33,0.010,33,PayPal,"Port Harcourt",SP023,"Ngozi Emmanuela",$46,Returned
TXN03049,2021-12-29,2021,CUST03049,"Chinonso Ifechukwu",Male,37,Adult,"USB Hub",Accessories,Accessories,2,270,0.050,540,PayPal,Abuja,SP092,"Micheal Amina",$31,Returned
TXN03050,2022-04-03,2022,CUST03050,"Chisom Adebayo",Male,32,Adult,"Wireless Mouse",Electronics,Electronics,7,141,0.030,991,PayPal,"Port Harcourt",SP029,"Ogechi Pius",None,Returned
TXN03051,2024-06-27,2024,CUST03051,"Juliet Daniel",Male,30,Adult,"Laptop Stand",Accessories,Accessories,4,142,0.030,570,"Bank Transfer",Ibadan,SP032,"Aisha Nkem",7%,"Not Returned"
TXN03052,2022-12-27,2022,CUST03052,"Kelechi Adesola",Male,32,Adult,"Wireless Mouse",Electronics,Electronics,8,13,0.000,109,POS,Ibadan,SP021,"Nnamdi Yemi",$8,"Not Returned"
TXN03053,2022-12-14,2022,CUST03053,"Uzochi Olamide",Male,56,Old,"Flash Drive",Accessories,Accessories,1,256,0.050,256,"Debit Card",Enugu,SP029,"Chike Daniel",20%,Returned
TXN03054,2022-02-21,2022,CUST03054,"Fola Chukwudi",Female,33,Adult,"USB Hub",Accessories,Accessories,9,263,0.050,2370,"Credit Card",Abuja,SP050,"David Shola",17%,Returned
TXN03055,2024-10-15,2024,CUST03055,"Chikere Kehinde",Female,19,"Young Adult","Flash Drive",Accessories,Accessories,1,193,0.040,193,"Bank Transfer",Jos,SP092,"Ngozi Chidera",None,Returned
TXN03056,2024-07-21,2024,CUST03056,"Adaobi Olufunke",Male,58,Old,"Bluetooth Speaker",Electronics,Electronics,10,291,0.060,2914,POS,Owerri,SP035,"Micheal Tunde",None,Returned
TXN03057,2022-01-23,2022,CUST03057,"Nnenna Chika",Female,58,Old,"Phone Case",Accessories,Accessories,4,39,0.010,159,"Bank Transfer",Enugu,SP015,"Adaeze Segun",$4,"Not Returned"
TXN03058,2023-02-26,2023,CUST03058,"Zainab Ugochukwu",Male,38,Adult,"Wireless Mouse",Electronics,Electronics,7,263,0.050,1845,"Bank Transfer",Ibadan,SP089,"Chukwuemeka Kehinde",None,Returned
TXN03059,2022-08-16,2022,CUST03059,"Ifechukwu Bola",Female,21,"Young Adult","Laptop Stand",Accessories,Accessories,15,275,0.060,4126,"Credit Card",Lagos,SP062,"Kelechi Adaeze",14%,"Not Returned"
TXN03060,2023-10-30,2023,CUST03060,"Chika Tobi",Male,45,"Middle Age","USB Hub",Accessories,Accessories,1,105,0.020,105,"Debit Card",Kano,SP045,"Micheal Jibola",None,"Not Returned"
TXN03061,2022-12-27,2022,CUST03061,"Ronke Bola",Female,36,Adult,Charger,Accessories,Accessories,12,240,0.050,2888,PayPal,Lagos,SP058,"Chinedu Fidelis",8%,Returned
TXN03062,2022-05-04,2022,CUST03062,"Oyinade Obi",Female,48,"Middle Age",Keyboard,Electronics,Electronics,13,48,0.010,625,Cash,Ibadan,SP010,"Fidelis Tola",18%,Returned
TXN03063,2024-05-29,2024,CUST03063,"Kelechi Adaobi",Female,60,Old,Charger,Accessories,Accessories,12,187,0.040,2244,PayPal,"Port Harcourt",SP074,"Ifeyinwa Kelechi",None,"Not Returned"
TXN03064,2023-10-09,2023,CUST03064,"Efe Tunde",Female,29,"Young Adult",Charger,Accessories,Accessories,5,297,0.060,1488,"Bank Transfer",Owerri,SP053,"Segun Adebayo",10%,Returned
TXN03065,2022-09-11,2022,CUST03065,"Amarachi Obi",Male,58,Old,"Laptop Stand",Accessories,Accessories,4,184,0.040,737,"Debit Card","Port Harcourt",SP085,"Bola Emmanuela",None,Returned
TXN03066,2023-07-13,2023,CUST03066,"Tobi Chisom",Male,40,"Middle Age","Wireless Mouse",Electronics,Electronics,10,255,0.050,2559,PayPal,Enugu,SP038,"Olamide Chika",$14,Returned
TXN03067,2024-06-01,2024,CUST03067,"Obinna Chijioke",Female,32,Adult,"Power Bank",Electronics,Electronics,11,33,0.010,364,PayPal,"Port Harcourt",SP081,"Damilola Juliet",$38,"Not Returned"
TXN03068,2022-05-26,2022,CUST03068,"Ifechukwu Amaka",Male,24,"Young Adult",Monitor,Electronics,Electronics,5,155,0.030,779,PayPal,"Port Harcourt",SP019,"Chinonso Amina",None,"Not Returned"
TXN03069,2024-01-04,2024,CUST03069,"Chisom Ifeoma",Male,45,"Middle Age","USB Hub",Accessories,Accessories,12,58,0.010,703,"Credit Card",Ibadan,SP070,"Elijah Chijioke",$44,Returned
TXN03070,2022-05-27,2022,CUST03070,"Chike Pius",Male,33,Adult,"Wireless Mouse",Electronics,Electronics,9,30,0.010,272,POS,Ibadan,SP097,"Ngozi Chidera",5%,Returned
TXN03071,2024-04-13,2024,CUST03071,"Nneka Uche",Female,22,"Young Adult",Charger,Accessories,Accessories,8,101,0.020,808,PayPal,Abuja,SP018,"Ifeyinwa Peace",None,"Not Returned"
TXN03072,2024-03-10,2024,CUST03072,"Ayo Chisom",Female,59,Old,"Bluetooth Speaker",Electronics,Electronics,10,55,0.010,552,"Debit Card",Enugu,SP013,"Chidera Ogechi",19%,"Not Returned"
TXN03073,2024-09-19,2024,CUST03073,"Emmanuela Chinonso",Female,20,"Young Adult",Keyboard,Electronics,Electronics,12,270,0.050,3248,"Credit Card",Lagos,SP031,"Precious Nike",None,"Not Returned"
TXN03074,2024-03-11,2024,CUST03074,"Amaka Hassan",Female,29,"Young Adult","USB Hub",Accessories,Accessories,14,62,0.010,878,"Debit Card","Port Harcourt",SP076,"Chidera Chisom",None,"Not Returned"
TXN03075,2024-10-04,2024,CUST03075,"Olivia Dayo",Male,18,"Young Adult",Monitor,Electronics,Electronics,5,213,0.040,1068,"Credit Card",Jos,SP065,"Emmanuela Tope",5%,"Not Returned"
TXN03076,2021-12-10,2021,CUST03076,"Uzochi Nneka",Male,18,"Young Adult","Power Bank",Electronics,Electronics,14,224,0.040,3140,Cash,Ibadan,SP058,"Fola Nike",$33,"Not Returned"
TXN03077,2022-06-18,2022,CUST03077,"Nneka Bola",Male,28,"Young Adult",Monitor,Electronics,Electronics,12,239,0.050,2874,POS,Lagos,SP009,"Chikere Nneka",13%,Returned
TXN03078,2022-09-25,2022,CUST03078,"Ifeyinwa Amaka",Male,31,Adult,Charger,Accessories,Accessories,6,221,0.040,1330,"Bank Transfer","Port Harcourt",SP015,"Chinonso Chike",None,Returned
TXN03079,2022-07-13,2022,CUST03079,"Blessing Chikere",Female,37,Adult,"Laptop Stand",Accessories,Accessories,8,200,0.040,1606,"Debit Card",Kano,SP027,"Ifeyinwa Vivian",None,Returned
TXN03080,2022-07-03,2022,CUST03080,"Obinna Opeyemi",Female,49,"Middle Age","Laptop Stand",Accessories,Accessories,8,263,0.050,2106,"Credit Card",Kano,SP095,"Ada Damilola",$30,Returned
TXN03081,2023-06-07,2023,CUST03081,"Tosin Anita",Male,44,"Middle Age","Power Bank",Electronics,Electronics,9,279,0.060,2517,PayPal,"Port Harcourt",SP022,"Adaeze Uzochi",$38,Returned
TXN03082,2023-01-25,2023,CUST03082,"Ngozi Oluwatobi",Female,42,"Middle Age","Phone Case",Accessories,Accessories,10,199,0.040,1990,"Debit Card","Port Harcourt",SP088,"Ifechukwu Chukwuemeka",9%,Returned
TXN03083,2023-06-13,2023,CUST03083,"Adesola Kelechi",Male,21,"Young Adult","USB Hub",Accessories,Accessories,4,201,0.040,807,PayPal,Enugu,SP024,"Tosin Chidera",$37,"Not Returned"
TXN03084,2023-08-03,2023,CUST03084,"David Chijioke",Male,28,"Young Adult",Monitor,Electronics,Electronics,14,113,0.020,1589,POS,Ibadan,SP023,"Chinedu Adesola",None,"Not Returned"
TXN03085,2024-08-27,2024,CUST03085,"Chidera Fola",Female,29,"Young Adult","USB Hub",Accessories,Accessories,4,227,0.050,909,"Bank Transfer",Owerri,SP100,"Onyinye Ezinne",11%,"Not Returned"
TXN03086,2024-07-06,2024,CUST03086,"Nwafor Adesola",Female,43,"Middle Age","Bluetooth Speaker",Electronics,Electronics,12,96,0.020,1154,PayPal,Ibadan,SP028,"Olu Tope",20%,"Not Returned"
TXN03087,2022-02-12,2022,CUST03087,"Chika Nwafor",Female,48,"Middle Age","Power Bank",Electronics,Electronics,6,201,0.040,1211,POS,Enugu,SP012,"Fathia Juliet",$42,"Not Returned"
TXN03088,2022-03-31,2022,CUST03088,"Shola Dayo",Male,60,Old,"Wireless Mouse",Electronics,Electronics,8,242,0.050,1940,POS,Abuja,SP071,"Chinonso Ifechukwu",None,Returned
TXN03089,2023-07-16,2023,CUST03089,"Obinna Opeyemi",Male,52,Old,Keyboard,Electronics,Electronics,2,224,0.040,449,"Bank Transfer","Port Harcourt",SP046,"Opeyemi Elijah",None,"Not Returned"
TXN03090,2022-05-20,2022,CUST03090,"Micheal Nike",Male,50,Old,"Flash Drive",Accessories,Accessories,6,53,0.010,321,"Bank Transfer",Kano,SP056,"Precious Efe",13%,"Not Returned"
TXN03091,2022-07-04,2022,CUST03091,"Simeon Amarachi",Female,27,"Young Adult","USB Hub",Accessories,Accessories,11,61,0.010,677,"Debit Card",Ibadan,SP077,"Yemi Chinwe",None,Returned
TXN03092,2024-05-16,2024,CUST03092,"Kola David",Female,49,"Middle Age","Bluetooth Speaker",Electronics,Electronics,3,185,0.040,555,POS,"Port Harcourt",SP055,"Chinwe Chike",18%,"Not Returned"
